grid_id,count,Longitude_round,Latitude_round
1064,83,-118.487,34.028
1065,128,-118.486,34.028
1066,75,-118.485,34.028
1067,27,-118.484,34.028
1068,80,-118.483,34.028
1069,29,-118.481,34.028
1070,64,-118.48,34.028
1071,25,-118.479,34.028
1072,24,-118.478,34.028
1073,17,-118.477,34.028
1074,7,-118.475,34.028
1075,199,-118.474,34.028
1076,258,-118.473,34.028
1077,10,-118.471,34.028
1078,32,-118.47,34.028
1079,20,-118.465,34.028
1080,44,-118.464,34.028
1081,3,-118.463,34.028
1082,11,-118.462,34.028
1083,12,-118.461,34.028
1084,16,-118.46,34.028
1085,11,-118.459,34.028
1086,5,-118.458,34.028
1087,15,-118.457,34.028
1088,1,-118.456,34.028
1089,93,-118.453,34.028
1090,11,-118.514,34.029
1091,146,-118.511,34.029
1092,4,-118.51,34.029
1093,8,-118.509,34.029
1094,29,-118.506,34.029
1095,1,-118.505,34.029
1096,7,-118.504,34.029
1097,21,-118.503,34.029
1098,31,-118.502,34.029
1099,3,-118.5,34.029
1100,87,-118.499,34.029
1101,86,-118.497,34.029
1102,17,-118.496,34.029
1103,101,-118.495,34.029
1104,78,-118.494,34.029
1105,14,-118.493,34.029
1106,69,-118.491,34.029
1107,11,-118.49,34.029
1108,122,-118.489,34.029
1109,44,-118.488,34.029
1110,159,-118.486,34.029
1111,75,-118.484,34.029
1112,18,-118.483,34.029
1113,68,-118.482,34.029
1114,156,-118.481,34.029
1115,172,-118.48,34.029
1116,22,-118.478,34.029
1117,12,-118.477,34.029
1118,22,-118.476,34.029
1119,17,-118.475,34.029
1120,34,-118.474,34.029
1121,30,-118.473,34.029
1122,8,-118.47,34.029
1123,1,-118.468,34.029
1124,6,-118.467,34.029
1125,2,-118.466,34.029
1126,31,-118.465,34.029
1127,20,-118.463,34.029
1128,3,-118.461,34.029
1129,41,-118.46,34.029
1130,25,-118.459,34.029
1131,22,-118.458,34.029
1132,8,-118.457,34.029
1133,5,-118.456,34.029
1134,16,-118.455,34.029
1135,4,-118.513,34.03
1136,59,-118.512,34.03
1137,174,-118.51,34.03
1138,14,-118.508,34.03
1139,28,-118.507,34.03
1140,29,-118.505,34.03
1141,23,-118.504,34.03
1142,12,-118.502,34.03
1143,74,-118.501,34.03
1144,4,-118.5,34.03
1145,4,-118.499,34.03
1146,84,-118.498,34.03
1147,10,-118.497,34.03
1148,57,-118.496,34.03
1149,35,-118.495,34.03
1150,21,-118.494,34.03
1151,63,-118.493,34.03
1152,22,-118.492,34.03
1153,27,-118.491,34.03
1154,41,-118.489,34.03
1155,48,-118.488,34.03
1156,56,-118.487,34.03
1157,258,-118.485,34.03
1158,26,-118.483,34.03
1159,23,-118.482,34.03
1160,24,-118.481,34.03
1161,114,-118.479,34.03
1162,6,-118.478,34.03
1163,40,-118.477,34.03
1164,54,-118.476,34.03
1165,28,-118.475,34.03
1166,19,-118.471,34.03
1167,21,-118.47,34.03
1168,19,-118.466,34.03
1169,23,-118.465,34.03
1170,22,-118.458,34.03
1171,10,-118.457,34.03
1172,11,-118.511,34.031
1173,15,-118.509,34.031
1174,16,-118.507,34.031
1175,7,-118.505,34.031
1176,10,-118.504,34.031
1177,43,-118.503,34.031
1178,12,-118.501,34.031
1179,23,-118.5,34.031
1180,25,-118.499,34.031
1181,11,-118.498,34.031
1182,65,-118.497,34.031
1183,2,-118.496,34.031
1184,66,-118.495,34.031
1185,5,-118.494,34.031
1186,11,-118.493,34.031
1187,38,-118.492,34.031
1188,5,-118.491,34.031
1189,23,-118.49,34.031
1190,36,-118.488,34.031
1191,45,-118.487,34.031
1192,62,-118.486,34.031
1193,42,-118.485,34.031
1194,132,-118.484,34.031
1195,27,-118.483,34.031
1196,80,-118.482,34.031
1197,85,-118.481,34.031
1198,202,-118.48,34.031
1199,60,-118.478,34.031
1200,119,-118.477,34.031
1201,35,-118.475,34.031
1202,52,-118.474,34.031
1203,19,-118.472,34.031
1204,39,-118.471,34.031
1205,29,-118.47,34.031
1206,6,-118.469,34.031
1207,26,-118.467,34.031
1208,2,-118.466,34.031
1209,19,-118.465,34.031
1210,18,-118.464,34.031
1211,8,-118.463,34.031
1212,116,-118.462,34.031
1213,16,-118.461,34.031
1214,2,-118.46,34.031
1215,13,-118.459,34.031
1216,1,-118.457,34.031
1217,10,-118.51,34.032
1218,183,-118.508,34.032
1219,20,-118.507,34.032
1220,2,-118.506,34.032
1221,20,-118.504,34.032
1222,7,-118.503,34.032
1223,18,-118.502,34.032
1224,17,-118.501,34.032
1225,10,-118.5,34.032
1226,35,-118.499,34.032
1227,21,-118.497,34.032
1228,71,-118.496,34.032
1229,13,-118.495,34.032
1230,60,-118.494,34.032
1231,50,-118.493,34.032
1232,10,-118.492,34.032
1233,70,-118.491,34.032
1234,47,-118.49,34.032
1235,15,-118.489,34.032
1236,39,-118.487,34.032
1237,45,-118.486,34.032
1238,6,-118.485,34.032
1239,51,-118.484,34.032
1240,98,-118.483,34.032
1241,126,-118.482,34.032
1242,23,-118.481,34.032
1243,15,-118.479,34.032
1244,21,-118.478,34.032
1245,102,-118.476,34.032
1246,3,-118.475,34.032
1247,53,-118.474,34.032
1248,36,-118.473,34.032
1249,6,-118.472,34.032
1250,59,-118.471,34.032
1251,25,-118.469,34.032
1252,23,-118.468,34.032
1253,18,-118.465,34.032
1254,10,-118.463,34.032
1255,1,-118.461,34.032
1256,8,-118.459,34.032
1257,23,-118.458,34.032
1258,25,-118.509,34.033
1259,9,-118.508,34.033
1260,31,-118.507,34.033
1261,23,-118.506,34.033
1262,6,-118.505,34.033
1263,6,-118.504,34.033
1264,40,-118.503,34.033
1265,12,-118.502,34.033
1266,4,-118.501,34.033
1267,15,-118.5,34.033
1268,4,-118.499,34.033
1269,15,-118.498,34.033
1270,6,-118.496,34.033
1271,93,-118.495,34.033
1272,70,-118.494,34.033
1273,42,-118.492,34.033
1274,20,-118.491,34.033
1275,53,-118.489,34.033
1276,7,-118.488,34.033
1277,53,-118.487,34.033
1278,52,-118.486,34.033
1279,42,-118.485,34.033
1280,21,-118.484,34.033
1281,51,-118.483,34.033
1282,65,-118.482,34.033
1283,152,-118.481,34.033
1284,56,-118.48,34.033
1285,61,-118.479,34.033
1286,20,-118.478,34.033
1287,19,-118.477,34.033
1288,37,-118.476,34.033
1289,149,-118.475,34.033
1290,205,-118.474,34.033
1291,62,-118.473,34.033
1292,20,-118.472,34.033
1293,20,-118.471,34.033
1294,47,-118.47,34.033
1295,23,-118.469,34.033
1296,72,-118.468,34.033
1297,34,-118.466,34.033
1298,25,-118.465,34.033
1299,27,-118.464,34.033
1300,57,-118.463,34.033
1301,14,-118.462,34.033
1302,14,-118.461,34.033
1303,10,-118.508,34.034
1304,12,-118.507,34.034
1305,22,-118.505,34.034
1306,2,-118.504,34.034
1307,15,-118.503,34.034
1308,19,-118.502,34.034
1309,40,-118.501,34.034
1310,10,-118.5,34.034
1311,16,-118.499,34.034
1312,2,-118.498,34.034
1313,10,-118.497,34.034
1314,1,-118.496,34.034
1315,7,-118.494,34.034
1316,56,-118.493,34.034
1317,38,-118.492,34.034
1318,9,-118.49,34.034
1319,11,-118.489,34.034
1320,85,-118.488,34.034
1321,8,-118.487,34.034
1322,23,-118.486,34.034
1323,17,-118.485,34.034
1324,36,-118.484,34.034
1325,23,-118.483,34.034
1326,4,-118.482,34.034
1327,51,-118.481,34.034
1328,113,-118.48,34.034
1329,35,-118.479,34.034
1330,45,-118.478,34.034
1331,43,-118.477,34.034
1332,20,-118.476,34.034
1333,91,-118.475,34.034
1334,75,-118.474,34.034
1335,111,-118.473,34.034
1336,102,-118.472,34.034
1337,16,-118.47,34.034
1338,87,-118.469,34.034
1339,88,-118.468,34.034
1340,66,-118.467,34.034
1341,31,-118.466,34.034
1342,45,-118.465,34.034
1343,31,-118.464,34.034
1344,8,-118.463,34.034
1345,42,-118.462,34.034
1346,8,-118.507,34.035
1347,12,-118.506,34.035
1348,20,-118.504,34.035
1349,6,-118.503,34.035
1350,13,-118.502,34.035
1351,21,-118.5,34.035
1352,11,-118.499,34.035
1353,14,-118.498,34.035
1354,13,-118.497,34.035
1355,26,-118.496,34.035
1356,25,-118.495,34.035
1357,9,-118.494,34.035
1358,10,-118.493,34.035
1359,10,-118.492,34.035
1360,117,-118.491,34.035
1361,53,-118.49,34.035
1362,2,-118.489,34.035
1363,13,-118.488,34.035
1364,43,-118.487,34.035
1365,13,-118.485,34.035
1366,16,-118.484,34.035
1367,9,-118.483,34.035
1368,32,-118.482,34.035
1369,70,-118.481,34.035
1370,30,-118.48,34.035
1371,157,-118.479,34.035
1372,84,-118.478,34.035
1373,102,-118.477,34.035
1374,2,-118.476,34.035
1375,19,-118.475,34.035
1376,107,-118.474,34.035
1377,26,-118.473,34.035
1378,59,-118.472,34.035
1379,82,-118.471,34.035
1380,14,-118.469,34.035
1381,85,-118.467,34.035
1382,50,-118.466,34.035
1383,47,-118.465,34.035
1384,11,-118.464,34.035
1385,7,-118.463,34.035
1386,9,-118.507,34.036
1387,7,-118.506,34.036
1388,27,-118.505,34.036
1389,2,-118.504,34.036
1390,28,-118.503,34.036
1391,16,-118.502,34.036
1392,9,-118.501,34.036
1393,4,-118.5,34.036
1394,6,-118.499,34.036
1395,11,-118.498,34.036
1396,2,-118.497,34.036
1397,11,-118.496,34.036
1398,10,-118.495,34.036
1399,15,-118.494,34.036
1400,1,-118.493,34.036
1401,11,-118.492,34.036
1402,13,-118.491,34.036
1403,9,-118.49,34.036
1404,55,-118.489,34.036
1405,24,-118.487,34.036
1406,67,-118.486,34.036
1407,27,-118.485,34.036
1408,11,-118.484,34.036
1409,3,-118.483,34.036
1410,9,-118.482,34.036
1411,33,-118.481,34.036
1412,2,-118.48,34.036
1413,23,-118.479,34.036
1414,58,-118.478,34.036
1415,115,-118.477,34.036
1416,45,-118.476,34.036
1417,9,-118.475,34.036
1418,104,-118.474,34.036
1419,3,-118.473,34.036
1420,45,-118.472,34.036
1421,184,-118.471,34.036
1422,68,-118.47,34.036
1423,79,-118.469,34.036
1424,16,-118.468,34.036
1425,53,-118.466,34.036
1426,12,-118.465,34.036
1427,1,-118.508,34.037
1428,1,-118.507,34.037
1429,8,-118.506,34.037
1430,28,-118.504,34.037
1431,8,-118.503,34.037
1432,9,-118.502,34.037
1433,10,-118.501,34.037
1434,2,-118.5,34.037
1435,9,-118.499,34.037
1436,6,-118.498,34.037
1437,17,-118.497,34.037
1438,5,-118.496,34.037
1439,4,-118.495,34.037
1440,18,-118.492,34.037
1441,37,-118.49,34.037
1442,17,-118.489,34.037
1443,39,-118.488,34.037
1444,1,-118.487,34.037
1445,6,-118.486,34.037
1446,21,-118.484,34.037
1447,17,-118.483,34.037
1448,29,-118.481,34.037
1449,17,-118.48,34.037
1450,47,-118.479,34.037
1451,23,-118.478,34.037
1452,101,-118.477,34.037
1453,3,-118.476,34.037
1454,36,-118.475,34.037
1455,97,-118.473,34.037
1456,8,-118.472,34.037
1457,49,-118.471,34.037
1458,127,-118.47,34.037
1459,5,-118.469,34.037
1460,56,-118.468,34.037
1461,16,-118.467,34.037
1462,29,-118.465,34.037
1463,3,-118.508,34.038
1464,3,-118.507,34.038
1465,6,-118.506,34.038
1466,11,-118.505,34.038
1467,12,-118.504,34.038
1468,8,-118.502,34.038
1469,1,-118.499,34.038
1470,13,-118.498,34.038
1471,14,-118.497,34.038
1472,8,-118.495,34.038
1473,13,-118.494,34.038
1474,18,-118.493,34.038
1475,22,-118.492,34.038
1476,17,-118.49,34.038
1477,4,-118.489,34.038
1478,21,-118.488,34.038
1479,22,-118.487,34.038
1480,14,-118.486,34.038
1481,12,-118.485,34.038
1482,29,-118.483,34.038
1483,12,-118.482,34.038
1484,5,-118.481,34.038
1485,16,-118.48,34.038
1486,147,-118.476,34.038
1487,39,-118.475,34.038
1488,27,-118.474,34.038
1489,29,-118.473,34.038
1490,34,-118.472,34.038
1491,32,-118.471,34.038
1492,89,-118.47,34.038
1493,50,-118.469,34.038
1494,53,-118.468,34.038
1495,48,-118.467,34.038
1496,26,-118.503,34.039
1497,28,-118.501,34.039
1498,3,-118.499,34.039
1499,7,-118.498,34.039
1500,9,-118.497,34.039
1501,7,-118.496,34.039
1502,10,-118.495,34.039
1503,13,-118.494,34.039
1504,23,-118.493,34.039
1505,14,-118.491,34.039
1506,32,-118.489,34.039
1507,11,-118.488,34.039
1508,14,-118.487,34.039
1509,10,-118.486,34.039
1510,6,-118.484,34.039
1511,34,-118.482,34.039
1512,32,-118.481,34.039
1513,4,-118.48,34.039
1514,18,-118.479,34.039
1515,39,-118.475,34.039
1516,151,-118.474,34.039
1517,12,-118.473,34.039
1518,37,-118.472,34.039
1519,6,-118.471,34.039
1520,30,-118.47,34.039
1521,107,-118.469,34.039
1522,27,-118.468,34.039
1523,6,-118.507,34.04
1524,18,-118.504,34.04
1525,13,-118.503,34.04
1526,13,-118.502,34.04
1527,40,-118.5,34.04
1528,36,-118.499,34.04
1529,22,-118.497,34.04
1530,5,-118.496,34.04
1531,25,-118.494,34.04
1532,2,-118.493,34.04
1533,14,-118.492,34.04
1534,2,-118.491,34.04
1535,13,-118.49,34.04
1536,12,-118.489,34.04
1537,2,-118.488,34.04
1538,23,-118.487,34.04
1539,25,-118.486,34.04
1540,6,-118.485,34.04
1541,32,-118.484,34.04
1542,7,-118.483,34.04
1543,28,-118.482,34.04
1544,18,-118.48,34.04
1545,20,-118.479,34.04
1546,20,-118.478,34.04
1547,13,-118.477,34.04
1548,27,-118.474,34.04
1549,175,-118.473,34.04
1550,127,-118.472,34.04
1551,55,-118.471,34.04
1552,3,-118.47,34.04
1553,1,-118.469,34.04
1554,4,-118.502,34.041
1555,12,-118.501,34.041
1556,11,-118.5,34.041
1557,3,-118.499,34.041
1558,10,-118.498,34.041
1559,13,-118.497,34.041
1560,15,-118.495,34.041
1561,20,-118.493,34.041
1562,11,-118.491,34.041
1563,33,-118.49,34.041
1564,10,-118.488,34.041
1565,3,-118.487,34.041
1566,14,-118.486,34.041
1567,23,-118.485,34.041
1568,15,-118.484,34.041
1569,12,-118.483,34.041
1570,43,-118.482,34.041
1571,6,-118.478,34.041
1572,13,-118.477,34.041
1573,34,-118.476,34.041
1574,14,-118.474,34.041
1575,25,-118.473,34.041
1576,16,-118.472,34.041
1577,58,-118.471,34.041
1578,2,-118.47,34.041
1579,11,-118.502,34.042
1580,17,-118.501,34.042
1581,10,-118.499,34.042
1582,10,-118.498,34.042
1583,7,-118.497,34.042
1584,17,-118.496,34.042
1585,12,-118.495,34.042
1586,5,-118.494,34.042
1587,7,-118.493,34.042
1588,20,-118.492,34.042
1589,23,-118.491,34.042
1590,18,-118.489,34.042
1591,10,-118.488,34.042
1592,11,-118.486,34.042
1593,5,-118.484,34.042
1594,18,-118.483,34.042
1595,37,-118.481,34.042
1596,7,-118.479,34.042
1597,4,-118.478,34.042
1598,24,-118.477,34.042
1599,16,-118.476,34.042
1600,7,-118.475,34.042
1601,10,-118.474,34.042
1602,24,-118.472,34.042
1603,9,-118.5,34.043
1604,11,-118.499,34.043
1605,22,-118.498,34.043
1606,12,-118.496,34.043
1607,1,-118.494,34.043
1608,18,-118.492,34.043
1609,11,-118.49,34.043
1610,7,-118.489,34.043
1611,13,-118.488,34.043
1612,22,-118.487,34.043
1613,2,-118.486,34.043
1614,4,-118.485,34.043
1615,11,-118.482,34.043
1616,4,-118.481,34.043
1617,38,-118.48,34.043
1618,18,-118.479,34.043
1619,18,-118.477,34.043
1620,16,-118.475,34.043
1621,4,-118.473,34.043
1622,5,-118.498,34.044
1623,9,-118.497,34.044
1624,14,-118.496,34.044
1625,12,-118.495,34.044
1626,22,-118.493,34.044
1627,19,-118.491,34.044
1628,9,-118.49,34.044
1629,14,-118.489,34.044
1630,18,-118.487,34.044
1631,22,-118.481,34.044
1632,25,-118.48,34.044
1633,2,-118.479,34.044
1634,15,-118.475,34.044
1635,2,-118.474,34.044
1636,10,-118.499,34.045
1637,1,-118.497,34.045
1638,8,-118.496,34.045
1639,12,-118.495,34.045
1640,12,-118.494,34.045
1641,16,-118.493,34.045
1642,24,-118.492,34.045
1643,4,-118.49,34.045
1644,7,-118.488,34.045
1645,12,-118.478,34.045
1646,16,-118.477,34.045
1647,22,-118.498,34.046
1648,6,-118.497,34.046
1649,3,-118.496,34.046
1650,14,-118.494,34.046
1651,10,-118.493,34.046
1652,3,-118.491,34.046
1653,5,-118.489,34.046
1654,7,-118.478,34.046
1655,20,-118.477,34.046
1656,10,-118.496,34.047
1657,8,-118.495,34.047
1658,1,-118.494,34.047
1659,10,-118.493,34.047
1660,13,-118.492,34.047
1661,17,-118.491,34.047
1662,2,-118.49,34.047
1663,2,-118.477,34.047
1664,2,-118.495,34.048
1665,1,-118.494,34.048
1666,1,-118.493,34.048
1667,13,-118.492,34.048
1668,47,-118.491,34.048
1669,3,-118.494,34.049
1670,3,-118.493,34.049
1671,3,-118.494,34.05
1672,1,-118.493,34.05
