grid_id,count,Longitude_round,Latitude_round
1233,3,-118.49,34.037
1234,2,-118.489,34.037
1235,1,-118.488,34.037
1236,1,-118.484,34.037
1237,1,-118.483,34.037
1238,3,-118.48,34.037
1239,4,-118.479,34.037
1240,2,-118.478,34.037
1241,1,-118.477,34.037
1242,6,-118.473,34.037
1243,1,-118.472,34.037
1244,4,-118.471,34.037
1245,10,-118.47,34.037
1247,4,-118.468,34.037
1248,1,-118.467,34.037
1250,1,-118.506,34.038
1251,1,-118.505,34.038
1252,3,-118.504,34.038
1253,3,-118.502,34.038
1254,4,-118.498,34.038
1255,3,-118.495,34.038
1256,1,-118.493,34.038
1257,1,-118.492,34.038
1258,1,-118.49,34.038
1259,1,-118.488,34.038
1260,1,-118.487,34.038
1261,1,-118.485,34.038
1263,2,-118.482,34.038
1264,3,-118.481,34.038
1265,9,-118.476,34.038
1266,4,-118.475,34.038
1267,2,-118.472,34.038
1268,7,-118.471,34.038
1269,8,-118.47,34.038
1270,3,-118.469,34.038
1271,7,-118.467,34.038
1276,4,-118.494,34.039
1277,6,-118.493,34.039
1279,2,-118.489,34.039
1280,1,-118.488,34.039
1281,1,-118.487,34.039
1282,1,-118.484,34.039
1283,2,-118.482,34.039
1284,5,-118.481,34.039
1285,2,-118.475,34.039
1286,3,-118.474,34.039
1288,1,-118.472,34.039
1290,5,-118.47,34.039
1291,6,-118.469,34.039
1292,6,-118.468,34.039
1294,1,-118.503,34.04
1295,1,-118.502,34.04
1296,2,-118.5,34.04
1298,4,-118.497,34.04
1299,1,-118.496,34.04
1300,1,-118.492,34.04
1301,1,-118.49,34.04
1302,1,-118.489,34.04
1303,1,-118.488,34.04
1304,3,-118.487,34.04
1305,4,-118.486,34.04
1306,3,-118.484,34.04
1308,1,-118.482,34.04
1309,3,-118.48,34.04
1310,3,-118.479,34.04
1311,1,-118.478,34.04
1312,7,-118.474,34.04
1313,17,-118.473,34.04
1314,12,-118.472,34.04
1315,1,-118.47,34.04
1317,1,-118.502,34.041
1318,3,-118.501,34.041
1319,5,-118.5,34.041
1320,4,-118.498,34.041
1321,5,-118.495,34.041
1322,2,-118.491,34.041
1323,3,-118.49,34.041
1324,4,-118.488,34.041
1325,1,-118.487,34.041
1327,1,-118.485,34.041
1329,1,-118.482,34.041
1332,5,-118.476,34.041
1333,3,-118.474,34.041
1334,1,-118.473,34.041
1335,1,-118.471,34.041
1336,1,-118.502,34.042
1337,2,-118.501,34.042
1338,3,-118.498,34.042
1339,2,-118.497,34.042
1340,1,-118.494,34.042
1341,2,-118.493,34.042
1342,1,-118.491,34.042
1343,2,-118.489,34.042
1346,2,-118.483,34.042
1347,2,-118.481,34.042
1349,1,-118.477,34.042
1350,1,-118.476,34.042
1351,1,-118.475,34.042
1352,5,-118.474,34.042
1353,1,-118.472,34.042
1355,1,-118.499,34.043
1356,1,-118.496,34.043
1357,4,-118.492,34.043
1358,2,-118.489,34.043
1359,3,-118.488,34.043
1362,1,-118.485,34.043
1364,2,-118.48,34.043
1365,1,-118.479,34.043
1367,2,-118.475,34.043
1368,1,-118.473,34.043
1370,3,-118.496,34.044
1372,4,-118.491,34.044
1374,1,-118.481,34.044
1375,1,-118.48,34.044
1377,1,-118.499,34.045
1379,2,-118.494,34.045
1380,5,-118.493,34.045
1384,2,-118.477,34.045
1385,1,-118.498,34.046
1389,2,-118.477,34.046
1390,3,-118.496,34.047
1391,1,-118.491,34.047
1393,1,-118.491,34.048
1394,1,-118.493,34.049
